Results when running the crawler with the following settings:
	initialURL=http://www.hkbu.edu.hk/eng/main/index.jsp
	maxURLs=100
	maxPoolSize=10

Note: One URL didn't get crawled due to a 403 error.

HTTP error fetching URL for http://buwww.hkbu.edu.hk/eng/about/privacy.jsp
crawler.PageResultException: HTTP error fetching URL
	at crawler.Http.get(Http.java:67)
	at crawler.Crawler.start(Crawler.java:55)
	at crawler.SearchServer.main(SearchServer.java:29)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:483)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)

URL LAST_CRAWLED(EPOCH) WORD FIRST_OCCURRENCE NUM_OCCURRENCES

http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 paper 234 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 supporting 100 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 eng 24 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 sports 125 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 message 34 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 home 501 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 with 186 4
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 administrative 98 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 accommodation 122 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 catering 127 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 president 36 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 school 455 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 new 174 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 development 409 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 system 445 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 communication 348 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 improve 213 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 joint 280 3
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 chemistry 281 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 world 198 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 relations 361 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 public 360 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 over 270 3
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 second 461 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 professor 182 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 china 380 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 chinese 166 11
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 work 439 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 technology 221 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 top 159 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 medicine 167 10
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 among 197 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 develop 325 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 science 466 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 two 187 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 materials 284 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 three 289 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 exercise 211 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 most 200 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 disciplinary 228 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 prize 462 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 communications 172 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 team 229 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 novel 248 3
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 scholars 243 3
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 company 377 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 publish 245 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 jointly 244 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 health 216 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 recognition 297 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 published 169 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 nature 171 3
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 contribution 286 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 strategic 355 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 establish 382 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 aiping 184 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 take 158 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 competition 164 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 touch 345 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 cross 227 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 hard 340 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 awards 189 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 medical 402 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 cases 273 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 fund 404 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 study 168 4
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 lead 261 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 anti 341 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 adding 427 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 complex 257 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 platform 385 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 smartphone 214 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 osteoblast 442 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 cover 343 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 finds 309 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 tiepi 334 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 scm 292 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 wins 230 4
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 app 239 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 devices 347 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 scratch 342 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 boost 398 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 treatment 178 4
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 authenticate 330 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 shihu 335 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 influential 201 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 osteoarthritis 485 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 minds 203 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 honoured 185 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 sacroiliac 279 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 arm 209 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 develops 206 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 receive 296 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 food 420 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 bulking 433 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 agent 434 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 invents 218 3
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 japanese 242 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 addicts 215 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 technologies 157 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 overall 311 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 medicines 500 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 scientist 254 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 detect 260 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 laser 220 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 rate 313 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 twghs 417 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 delivery 444 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 mobile 238 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 bone 302 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 residue 431 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 target 175 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 contamination 262 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 named 196 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 translational 387 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 compost 422 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 american 299 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 zhang 452 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 tracking 370 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 ultra 339 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 sciatica 272 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 method 328 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 metal 256 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 biopesticide 424 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 million 397 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 prizes 160 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 women 181 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 physics 336 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 precious 331 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 caused 275 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 discovers 173 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 hepatitis 413 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 knee 484 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 patented 156 3
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 standardisation 193 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 discovery 391 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 inhibitors 408 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 pharmaceutical 376 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 screen 346 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 simple 207 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 drug 369 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 shows 268 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 eczema 321 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 antique 225 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 mineral 304 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 waste 421 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 artwork 223 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 osteoporosis 177 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 water 264 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 clinical 266 3
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 nanosheet 249 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 ubiquitous 236 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 dislocation 277 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 patent 367 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 elderly 180 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 scientific 202 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 technique 371 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 walking 210 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 collaborates 373 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 herb 333 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 authentication 226 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 herbal 430 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 raised 208 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 specific 443 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 rapidly 259 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 consecutive 290 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 efficacy 312 2
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 invention 163 1
http://www.hkbu.edu.hk/eng/research/excellence.jsp 1477217849884 properties 425 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 career 1255 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 education 1303 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 visual 41 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 state 154 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 community 1286 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 journalism 1323 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 quality 1349 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 kong 149 6
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 hong 148 6
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 alumni 2 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 arts 1398 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 academy 39 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 staff 82 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 marketing 1331 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 information 69 6
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 british 192 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 contact 84 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 from 497 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 international 62 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 hkbu 60 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 student 28 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 media 1335 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 general 1309 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 eng 1 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 home 112 4
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 management 1329 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 catering 1279 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 continuing 58 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 other 23 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 overseas 106 6
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 download 6 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 school 36 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 new 151 12
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 development 1334 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 non 1311 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 college 63 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 tel 113 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 email 123 7
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 office 855 4
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 finance 1306 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 data 4 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 microsoft 1464 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 post 1434 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 above 500 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 credit 1300 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 personal 91 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 explorer 1466 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 internet 1392 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 update 5 4
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 updates 129 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 services 1278 8
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 service 1298 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 online 3 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 building 142 5
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 fax 117 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 you 70 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 provide 1220 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 address 138 9
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 relations 1348 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 administration 1265 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 public 1347 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 will 77 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 number 118 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 press 1458 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 updated 79 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 faculty 35 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 design 1268 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 department 1364 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 news 132 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 china 214 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 professional 1453 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 chinese 25 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 government 1313 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 social 48 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 assistant 1284 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 technology 1291 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 analyst 1296 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 your 75 2
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 please 13 5
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 name 24 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 security 1428 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 central 208 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 year 30 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 poland 372 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 may 83 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 should 86 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 creative 1269 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 middle 484 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 united 61 10
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 east 485 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 status 103 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 asia 481 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 our 81 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 region 477 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 correspondence 493 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 kowloon 150 3
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 form 9 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 qualifications 1454 1
http://aao.hkbu.edu.hk/index.php?section=161&lang=2 1477217896811 french 260 6
